Name,File Name,Size,File
insert link,insert-link.svg,16,https://wentin.github.io/elementary-icons/svg/16/insert-link.svg
insert object,insert-object.svg,16,https://wentin.github.io/elementary-icons/svg/16/insert-object.svg
internet chat,internet-chat.svg,16,https://wentin.github.io/elementary-icons/svg/16/internet-chat.svg
internet feed,internet-feed.svg,16,https://wentin.github.io/elementary-icons/svg/16/internet-feed.svg
internet mail,internet-mail.svg,16,https://wentin.github.io/elementary-icons/svg/16/internet-mail.svg
internet news reader,internet-news-reader.svg,16,https://wentin.github.io/elementary-icons/svg/16/internet-news-reader.svg
internet radio,internet-radio.svg,16,https://wentin.github.io/elementary-icons/svg/16/internet-radio.svg
internet web browser,internet-web-browser.svg,16,https://wentin.github.io/elementary-icons/svg/16/internet-web-browser.svg
libpeas plugin,libpeas-plugin.svg,16,https://wentin.github.io/elementary-icons/svg/16/libpeas-plugin.svg
library audiobook,library-audiobook.svg,16,https://wentin.github.io/elementary-icons/svg/16/library-audiobook.svg
library music,library-music.svg,16,https://wentin.github.io/elementary-icons/svg/16/library-music.svg
library places,library-places.svg,16,https://wentin.github.io/elementary-icons/svg/16/library-places.svg
library podcast,library-podcast.svg,16,https://wentin.github.io/elementary-icons/svg/16/library-podcast.svg
list add,list-add.svg,16,https://wentin.github.io/elementary-icons/svg/16/list-add.svg
list remove,list-remove.svg,16,https://wentin.github.io/elementary-icons/svg/16/list-remove.svg
locked,locked.svg,16,https://wentin.github.io/elementary-icons/svg/16/locked.svg
mail archive,mail-archive.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-archive.svg
mail forward rtl,mail-forward-rtl.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-forward-rtl.svg
mail forward,mail-forward.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-forward.svg
mail forwarded rtl,mail-forwarded-rtl.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-forwarded-rtl.svg
mail forwarded,mail-forwarded.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-forwarded.svg
mail inbox,mail-inbox.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-inbox.svg
mail mailbox,mail-mailbox.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-mailbox.svg
mail mark important,mail-mark-important.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-mark-important.svg
mail mark junk,mail-mark-junk.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-mark-junk.svg
mail mark notjunk,mail-mark-notjunk.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-mark-notjunk.svg
mail outbox,mail-outbox.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-outbox.svg
mail replied rtl,mail-replied-rtl.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-replied-rtl.svg
mail replied,mail-replied.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-replied.svg
mail reply all rtl,mail-reply-all-rtl.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-reply-all-rtl.svg
mail reply all,mail-reply-all.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-reply-all.svg
mail reply sender rtl,mail-reply-sender-rtl.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-reply-sender-rtl.svg
mail reply sender,mail-reply-sender.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-reply-sender.svg
mail send,mail-send.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-send.svg
mail sent,mail-sent.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-sent.svg
mail unread,mail-unread.svg,16,https://wentin.github.io/elementary-icons/svg/16/mail-unread.svg
media cdr,media-cdr.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-cdr.svg
media cdrom,media-cdrom.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-cdrom.svg
media cdrw,media-cdrw.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-cdrw.svg
media dvd,media-dvd.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-dvd.svg
media dvdrw,media-dvdrw.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-dvdrw.svg
media eject,media-eject.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-eject.svg
media optical,media-optical.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-optical.svg
media playback pause,media-playback-pause.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-playback-pause.svg
media playback start rtl,media-playback-start-rtl.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-playback-start-rtl.svg
media playback start,media-playback-start.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-playback-start.svg
media playback stop,media-playback-stop.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-playback-stop.svg
media record,media-record.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-record.svg
media seek backward rtl,media-seek-backward-rtl.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-seek-backward-rtl.svg
media seek backward,media-seek-backward.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-seek-backward.svg
media seek forward rtl,media-seek-forward-rtl.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-seek-forward-rtl.svg
media seek forward,media-seek-forward.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-seek-forward.svg
media skip backward rtl,media-skip-backward-rtl.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-skip-backward-rtl.svg
media skip backward,media-skip-backward.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-skip-backward.svg
media skip forward rtl,media-skip-forward-rtl.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-skip-forward-rtl.svg
media skip forward,media-skip-forward.svg,16,https://wentin.github.io/elementary-icons/svg/16/media-skip-forward.svg
model,model.svg,16,https://wentin.github.io/elementary-icons/svg/16/model.svg
multimedia audio player,multimedia-audio-player.svg,16,https://wentin.github.io/elementary-icons/svg/16/multimedia-audio-player.svg
multimedia photo manager,multimedia-photo-manager.svg,16,https://wentin.github.io/elementary-icons/svg/16/multimedia-photo-manager.svg
multimedia photo viewer,multimedia-photo-viewer.svg,16,https://wentin.github.io/elementary-icons/svg/16/multimedia-photo-viewer.svg
multimedia player,multimedia-player.svg,16,https://wentin.github.io/elementary-icons/svg/16/multimedia-player.svg
multimedia video player,multimedia-video-player.svg,16,https://wentin.github.io/elementary-icons/svg/16/multimedia-video-player.svg
music player,music-player.svg,16,https://wentin.github.io/elementary-icons/svg/16/music-player.svg
network server,network-server.svg,16,https://wentin.github.io/elementary-icons/svg/16/network-server.svg
network wireless encrypted,network-wireless-encrypted.svg,16,https://wentin.github.io/elementary-icons/svg/16/network-wireless-encrypted.svg
network wireless,network-wireless.svg,16,https://wentin.github.io/elementary-icons/svg/16/network-wireless.svg
network workgroup,network-workgroup.svg,16,https://wentin.github.io/elementary-icons/svg/16/network-workgroup.svg
night light disabled symbolic,night-light-disabled-symbolic.svg,16,https://wentin.github.io/elementary-icons/svg/16/night-light-disabled-symbolic.svg
night light symbolic,night-light-symbolic.svg,16,https://wentin.github.io/elementary-icons/svg/16/night-light-symbolic.svg
nm device wireless,nm-device-wireless.svg,16,https://wentin.github.io/elementary-icons/svg/16/nm-device-wireless.svg
nm signal 0 secure,nm-signal-0-secure.svg,16,https://wentin.github.io/elementary-icons/svg/16/nm-signal-0-secure.svg
nm signal 00 secure,nm-signal-00-secure.svg,16,https://wentin.github.io/elementary-icons/svg/16/nm-signal-00-secure.svg
nm signal 0,nm-signal-0.svg,16,https://wentin.github.io/elementary-icons/svg/16/nm-signal-0.svg
nm signal 00,nm-signal-00.svg,16,https://wentin.github.io/elementary-icons/svg/16/nm-signal-00.svg
nm signal 25 secure,nm-signal-25-secure.svg,16,https://wentin.github.io/elementary-icons/svg/16/nm-signal-25-secure.svg
nm signal 25,nm-signal-25.svg,16,https://wentin.github.io/elementary-icons/svg/16/nm-signal-25.svg
nm signal 50 secure,nm-signal-50-secure.svg,16,https://wentin.github.io/elementary-icons/svg/16/nm-signal-50-secure.svg
nm signal 50,nm-signal-50.svg,16,https://wentin.github.io/elementary-icons/svg/16/nm-signal-50.svg
nm signal 75 secure,nm-signal-75-secure.svg,16,https://wentin.github.io/elementary-icons/svg/16/nm-signal-75-secure.svg
nm signal 75,nm-signal-75.svg,16,https://wentin.github.io/elementary-icons/svg/16/nm-signal-75.svg
nm signal 100 secure,nm-signal-100-secure.svg,16,https://wentin.github.io/elementary-icons/svg/16/nm-signal-100-secure.svg
nm signal 100,nm-signal-100.svg,16,https://wentin.github.io/elementary-icons/svg/16/nm-signal-100.svg
node add,node-add.svg,16,https://wentin.github.io/elementary-icons/svg/16/node-add.svg
node align horizontal,node-align-horizontal.svg,16,https://wentin.github.io/elementary-icons/svg/16/node-align-horizontal.svg
node align vertical,node-align-vertical.svg,16,https://wentin.github.io/elementary-icons/svg/16/node-align-vertical.svg
node break,node-break.svg,16,https://wentin.github.io/elementary-icons/svg/16/node-break.svg
node cusp,node-cusp.svg,16,https://wentin.github.io/elementary-icons/svg/16/node-cusp.svg
node delete segment,node-delete-segment.svg,16,https://wentin.github.io/elementary-icons/svg/16/node-delete-segment.svg
node delete,node-delete.svg,16,https://wentin.github.io/elementary-icons/svg/16/node-delete.svg
node distribute horizontal,node-distribute-horizontal.svg,16,https://wentin.github.io/elementary-icons/svg/16/node-distribute-horizontal.svg
node distribute vertical,node-distribute-vertical.svg,16,https://wentin.github.io/elementary-icons/svg/16/node-distribute-vertical.svg
node insert,node-insert.svg,16,https://wentin.github.io/elementary-icons/svg/16/node-insert.svg
node join segment,node-join-segment.svg,16,https://wentin.github.io/elementary-icons/svg/16/node-join-segment.svg
node join,node-join.svg,16,https://wentin.github.io/elementary-icons/svg/16/node-join.svg
node smooth,node-smooth.svg,16,https://wentin.github.io/elementary-icons/svg/16/node-smooth.svg
node symmetric,node-symmetric.svg,16,https://wentin.github.io/elementary-icons/svg/16/node-symmetric.svg
non starred grey,non-starred-grey.svg,16,https://wentin.github.io/elementary-icons/svg/16/non-starred-grey.svg
non starred,non-starred.svg,16,https://wentin.github.io/elementary-icons/svg/16/non-starred.svg
object group,object-group.svg,16,https://wentin.github.io/elementary-icons/svg/16/object-group.svg
object inverse,object-inverse.svg,16,https://wentin.github.io/elementary-icons/svg/16/object-inverse.svg
object merge,object-merge.svg,16,https://wentin.github.io/elementary-icons/svg/16/object-merge.svg
object rotate left,object-rotate-left.svg,16,https://wentin.github.io/elementary-icons/svg/16/object-rotate-left.svg
object rotate right,object-rotate-right.svg,16,https://wentin.github.io/elementary-icons/svg/16/object-rotate-right.svg
object to path,object-to-path.svg,16,https://wentin.github.io/elementary-icons/svg/16/object-to-path.svg
object ungroup,object-ungroup.svg,16,https://wentin.github.io/elementary-icons/svg/16/object-ungroup.svg
office address book,office-address-book.svg,16,https://wentin.github.io/elementary-icons/svg/16/office-address-book.svg
office calendar,office-calendar.svg,16,https://wentin.github.io/elementary-icons/svg/16/office-calendar.svg
office contact,office-contact.svg,16,https://wentin.github.io/elementary-icons/svg/16/office-contact.svg
office database new,office-database-new.svg,16,https://wentin.github.io/elementary-icons/svg/16/office-database-new.svg
office database,office-database.svg,16,https://wentin.github.io/elementary-icons/svg/16/office-database.svg
office document rtl,office-document-rtl.svg,16,https://wentin.github.io/elementary-icons/svg/16/office-document-rtl.svg
office document,office-document.svg,16,https://wentin.github.io/elementary-icons/svg/16/office-document.svg
office illustration,office-illustration.svg,16,https://wentin.github.io/elementary-icons/svg/16/office-illustration.svg
office spreadsheet,office-spreadsheet.svg,16,https://wentin.github.io/elementary-icons/svg/16/office-spreadsheet.svg
open menu,open-menu.svg,16,https://wentin.github.io/elementary-icons/svg/16/open-menu.svg
org gnome ArchiveManager,org.gnome.ArchiveManager.svg,16,https://wentin.github.io/elementary-icons/svg/16/org.gnome.ArchiveManager.svg
org gnome Epiphany,org.gnome.Epiphany.svg,16,https://wentin.github.io/elementary-icons/svg/16/org.gnome.Epiphany.svg
org gnome Evince,org.gnome.Evince.svg,16,https://wentin.github.io/elementary-icons/svg/16/org.gnome.Evince.svg
org gnome font viewer,org.gnome.font-viewer.svg,16,https://wentin.github.io/elementary-icons/svg/16/org.gnome.font-viewer.svg
package x generic,package-x-generic.svg,16,https://wentin.github.io/elementary-icons/svg/16/package-x-generic.svg
package,package.svg,16,https://wentin.github.io/elementary-icons/svg/16/package.svg
path break apart,path-break-apart.svg,16,https://wentin.github.io/elementary-icons/svg/16/path-break-apart.svg
path combine,path-combine.svg,16,https://wentin.github.io/elementary-icons/svg/16/path-combine.svg
path difference,path-difference.svg,16,https://wentin.github.io/elementary-icons/svg/16/path-difference.svg
path division,path-division.svg,16,https://wentin.github.io/elementary-icons/svg/16/path-division.svg
path exclusion,path-exclusion.svg,16,https://wentin.github.io/elementary-icons/svg/16/path-exclusion.svg
